abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,query_consulta,subsection_name
"WHEN my father was fairly well along into the dementia of Alzheimer's -- not as far as he was to go, but four or five years in -- he developed a taste for looking attentively at trees. At the time I was not aware that this is a common pleasure for Alzheimer's patients, some of whom are known to enter a Zenlike state of meditation before them.      In my ignorance I speculated as to what the allure of looking at trees might be for my father. All he could say about it, or would say, was, ''Look,'' pointing out the window (or, in better weather, up from a chaise longue) at the gently moving branches of an oak or maple. And repeat somewhat urgently, ''Look!''  ",https://www.nytimes.com/2005/12/25/fashion/sundaystyles/father-and-daughter-one-final-connection.html,"WHEN my father was fairly well along into the dementia of Alzheimer's -- not as far as he was to go, but four or five years in -- he developed a taste for looking attentively at trees. At the time I was not aware that this is a common pleasure for...","WHEN my father was fairly well along into the dementia of Alzheimer's -- not as far as he was to go, but four or five years in -- he developed a taste for looking attentively at trees. At the time I was not aware that this is a common pleasure for Alzheimer's patients, some of whom are known to enter a Zenlike state of meditation before them.",9,8,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Youth', 'rank': 3, 'major': 'N'}]",2005-12-25T05:00:00+0000,article,Style Desk,Style,News,nyt://article/dba1f099-0f1c-59cc-8602-9641732f6968,1652,nyt://article/dba1f099-0f1c-59cc-8602-9641732f6968,Father and Daughter: One Final Connection,MODERN LOVE,,MODERN LOVE; Father and Daughter: One Final Connection,,,,By Ellen Pall,"[{'firstname': 'Ellen', 'middlename': None, 'lastname': 'Pall', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
"Research published in Journal of Neurology, Neurosurgery and Psychiatry finds that cholesterol-lowering drugs like statins may slow course of Alzheimer's disease; drawing (S)",https://www.nytimes.com/2005/11/29/health/vital-signs-progression-drugs-found-to-have-effect-on-alzheimers.html,"Research published in Journal of Neurology, Neurosurgery and Psychiatry finds that cholesterol-lowering drugs like statins may slow course of Alzheimer's disease; drawing (S)",A new study suggests that cholesterol-lowering drugs like statins and fibrates may slow the course of Alzheimer's disease.,F,6,The New York Times,[],"[{'name': 'organizations', 'value': 'JOURNAL OF NEUROLOGY, NEUROSURGERY AND PSYCHIATRY', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Heart', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Statins (Cholesterol-Lowering Drugs)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Cholesterol', 'rank': 7, 'major': 'N'}]",2005-11-29T05:00:00+0000,article,Health&Fitness,Health,News,nyt://article/7c4c2eed-d561-5ed1-9d36-cb05f8c7e737,234,nyt://article/7c4c2eed-d561-5ed1-9d36-cb05f8c7e737,Drugs Found to Have Effect on Alzheimer's Disease,VITAL SIGNS: PROGRESSION,,VITAL SIGNS: PROGRESSION; Drugs Found to Have Effect on Alzheimer's Disease,,,,By Nicholas Bakalar,"[{'firstname': 'Nicholas', 'middlename': None, 'lastname': 'Bakalar', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
"SITTING the other day in front of Picasso's rapturous ''Girl Before a Mirror'' at the Museum of Modern Art, Rueben Rosen wore the dyspeptic look of a man with little love for modern art. But the reason he gave for disliking the painting was not one you might expect to hear from an 88-year-old former real estate broker.     ''It's like he's trying to tell a story using words that don't exist,'' Mr. Rosen said finally of Picasso, fixing the painter's work with a critic's stare. ''He knows what he means, but we don't.''  ",https://www.nytimes.com/2005/10/30/arts/design/the-pablo-picasso-alzheimers-therapy.html,"SITTING the other day in front of Picasso's rapturous ''Girl Before a Mirror'' at the Museum of Modern Art, Rueben Rosen wore the dyspeptic look of a man with little love for modern art. But the reason he gave for disliking the painting was not on...","SITTING the other day in front of Picasso's rapturous ""Girl Before a Mirror"" at the Museum of Modern Art, Rueben Rosen wore the dyspeptic look of a man with little love for modern art. But the reason he gave for disliking the painting was not one you might expect to hear from an 88-year-old former real estate broker.",2,1,The New York Times,[],"[{'name': 'organizations', 'value': 'Museum of Modern Art', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 5, 'major': 'N'}]",2005-10-30T05:00:00+0000,article,Arts and Leisure Desk,Arts,News,nyt://article/1603ead6-f00b-59b9-b559-a274a5cb68e1,1852,nyt://article/1603ead6-f00b-59b9-b559-a274a5cb68e1,The Pablo Picasso Alzheimer's Therapy,ART,,ART; The Pablo Picasso Alzheimer's Therapy,,,,By Randy Kennedy,"[{'firstname': 'Randy', 'middlename': None, 'lastname': 'Kennedy', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
"BETWEEN them, Robert and Rosalie Kane, he a physician and she a social worker, have devoted 60 years to the study of aging, written scores of books and hundreds of journal articles about long-term care and are widely considered among the world's leading experts.     Presumably, that would make them better prepared than most of us to care for frail elderly parents, a rite of passage that most of America's 77 million baby boomers will eventually experience, if they haven't already, with all its heartache and hardship.  ",https://www.nytimes.com/2005/11/10/garden/when-experts-need-experts.html,"BETWEEN them, Robert and Rosalie Kane, he a physician and she a social worker, have devoted 60 years to the study of aging, written scores of books and hundreds of journal articles about long-term care and are widely considered among the world's l...","MINNEAPOLIS - BETWEEN them, Robert and Rosalie Kane, he a physician and she a social worker, have devoted 60 years to the study of aging, written scores of books and hundreds of journal articles about long-term care and are widely considered among the world's leading experts.",F,1,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicaid', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Medicare', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Hospitals', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 7, 'major': 'N'}]",2005-11-10T05:00:00+0000,article,House & Home/Style Desk,Style,News,nyt://article/22fb1450-8df8-5a1f-a5df-325f6fe1187d,2029,nyt://article/22fb1450-8df8-5a1f-a5df-325f6fe1187d,When Experts Need Experts,,,When Experts Need Experts,,,,By Jane Gross,"[{'firstname': 'Jane', 'middlename': None, 'lastname': 'Gross', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
"Milton Elkin, who founded the radiology department at Albert Einstein College of Medicine in 1954 and led it for 32 years, died on Oct. 31 in West Hartford, Conn. A former resident of Scarsdale, N.Y., he was 89.      His death was announced by the medical school, an affiliate of Yeshiva University. His family said the cause was complications of Alzheimer's disease.  ",https://www.nytimes.com/2005/11/09/nyregion/dr-milton-elkin-89-a-chief-radiologist-dies.html,"Milton Elkin, who founded the radiology department at Albert Einstein College of Medicine in 1954 and led it for 32 years, died on Oct. 31 in West Hartford, Conn. A former resident of Scarsdale, N.Y., he was 89.      His death was announced by the...","Milton Elkin, who founded the radiology department at Albert Einstein College of Medicine in 1954 and led it for 32 years, died on Oct. 31 in West Hartford, Conn. A former resident of Scarsdale, N.Y., he was 89.",A,25,The New York Times,[],"[{'name': 'organizations', 'value': 'Yeshiva University', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Obituaries)', 'rank': 3, 'major': 'N'}]",2005-11-09T05:00:00+0000,article,Metropolitan Desk,New York,Obituary; Biography,nyt://article/1666bae7-7759-565a-a636-83e46ac2c757,270,nyt://article/1666bae7-7759-565a-a636-83e46ac2c757,"Dr. Milton Elkin, 89, a Chief Radiologist, Dies",,,"Dr. Milton Elkin, a Chief Radiologist, 89",,,,,[],,Alzheimer,
"When Sara Martinez noticed her memory slipping, it seemed an especially cruel turn of events.      ''I've always had an excellent memory. It was my claim to fame,'' said Ms. Martinez, 57. ''Now, I forget people's names, I forget appointments, I forget scenes from the opera.''  ",https://www.nytimes.com/2005/10/25/health/psychology/predicting-alzheimers-is-more-wish-than-reality.html,"When Sara Martinez noticed her memory slipping, it seemed an especially cruel turn of events.      ''I've always had an excellent memory. It was my claim to fame,'' said Ms. Martinez, 57. ''Now, I forget people's names, I forget appointments, I fo...","When Sara Martinez noticed her memory slipping, it seemed an especially cruel turn of events.",F,6,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 2, 'major': 'N'}]",2005-10-25T05:00:00+0000,article,Health&Fitness,Health,News,nyt://article/771b8de7-990a-56a7-8d94-a4b658ba4798,1680,nyt://article/771b8de7-990a-56a7-8d94-a4b658ba4798,Predicting Alzheimer's Is More Wish Than Reality,,,Predicting Alzheimer's Is More Wish Than Reality,,,,By Laurie Tarkan,"[{'firstname': 'Laurie', 'middlename': None, 'lastname': 'Tarkan', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
Lou Rossini coached Columbia and New York University basketball teams to national prominence in a career spanning a quarter-century on the New York sports scene.,https://www.nytimes.com/2005/10/24/sports/ncaabasketball/lou-rossini-ny-basketball-coach-dies-at-84.html,Lou Rossini coached Columbia and New York University basketball teams to national prominence in a career spanning a quarter-century on the New York sports scene.,"Lou Rossini, who coached Columbia and New York University basketball teams to national prominence in a career spanning a quarter-century on the New York sports scene, died Friday at his home in Sewell, N.J. He was 84. The cause was Alzheimer's disease, his son Gregory said.",,,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Columbia University', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'New York University', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'National Collegiate Athletic Assn', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Coaches and Managers', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'NCAA BASKETBALL TOURNAMENT', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Obituaries)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 8, 'major': 'N'}]",2005-10-24T05:00:00+0000,article,Sports / College Basketball,Archives,Obituary,nyt://article/cab9b158-2cb3-5374-aaeb-0b6ec67b7c19,409,nyt://article/cab9b158-2cb3-5374-aaeb-0b6ec67b7c19,"Lou Rossini, N.Y. Basketball Coach, Dies at 84",,,"Lou Rossini, N.Y. Basketball Coach, Dies at 84",,,,By Richard Goldstein,"[{'firstname': 'Richard', 'middlename': None, 'lastname': 'Goldstein', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
"Let me tell you how we're going to die. Twenty percent of us, according to a Rand Corporation study, are going to get cancer or another rapidly debilitating condition and we'll be dead within a year of getting the disease. Another twenty percent of us are going to suffer from some cardiac or respiratory failure. We'll suffer years of worsening symptoms, a few life-threatening episodes, and then eventually die.     But 40 percent of us will suffer from some form of dementia (most frequently Alzheimer's disease or a disabling stroke). Our gradual, unrelenting path toward death will take 8 or 10 or even 20 years, during which we will cease to become the person we were. We will linger on, in some new state, depending on the care of others.  ",https://www.nytimes.com/2005/10/02/opinion/longer-lives-reveal-the-ties-that-bind-us.html,"Let me tell you how we're going to die. Twenty percent of us, according to a Rand Corporation study, are going to get cancer or another rapidly debilitating condition and we'll be dead within a year of getting the disease. Another twenty percent o...","Let me tell you how we're going to die. Twenty percent of us, according to a Rand Corporation study, are going to get cancer or another rapidly debilitating condition and we'll be dead within a year of getting the disease. Another twenty percent of us are going to suffer from some cardiac or respiratory failure. We'll suffer years of worsening symptoms, a few life-threatening episodes, and then eventually die.",4,12,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 2, 'major': 'N'}]",2005-10-02T05:00:00+0000,article,Editorial Desk,Opinion,Op-Ed,nyt://article/9148286d-b3fb-5a17-a877-9c605ffe0228,839,nyt://article/9148286d-b3fb-5a17-a877-9c605ffe0228,Longer Lives Reveal the Ties That Bind Us,Op-Ed Columnist,,Longer Lives Reveal the Ties That Bind Us,,,,By David Brooks,"[{'firstname': 'David', 'middlename': None, 'lastname': 'Brooks', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
"MOTHER wakes up at 8 a.m. and heads for the door dressed in a robe and pearls with a purse in her hand. ''I'm going for the mail,'' she announces.     Among the things it is hard to explain to someone with Alzheimer's disease are that it is Sunday, there is no mail, and you don't go to the lobby in your robe. But after studying theatrical improvisation, I know this scene doesn't have to end in a confrontation over some reality principle: it can be guided to a playful change of subject.  ",https://www.nytimes.com/2005/05/08/opinion/alzheimers-a-motherdaughter-act.html,"MOTHER wakes up at 8 a.m. and heads for the door dressed in a robe and pearls with a purse in her hand. ''I'm going for the mail,'' she announces.     Among the things it is hard to explain to someone with Alzheimer's disease are that it is Sunday...","MOTHER wakes up at 8 a.m. and heads for the door dressed in a robe and pearls with a purse in her hand. ""I'm going for the mail,"" she announces.",4,12,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 2, 'major': 'N'}]",2005-05-08T05:00:00+0000,article,Editorial Desk,Opinion,Op-Ed,nyt://article/9188801a-4caa-51b6-a239-a82e05c68cd9,914,nyt://article/9188801a-4caa-51b6-a239-a82e05c68cd9,Alzheimer's: A Mother-Daughter Act,Op-Ed Contributor,,Alzheimer's: A Mother-Daughter Act,,,,By Elinor Fuchs,"[{'firstname': 'Elinor', 'middlename': None, 'lastname': 'Fuchs', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
.,https://publiceditor.blogs.nytimes.com/2005/11/08/alzheimers-patients-and-privacy/,.,"An Oct. 30 article about Alzheimer’s patients and art therapy prompted Randy Alfred of San Francisco to raise some interesting questions about the intersection of journalism and privacy. Here is Mr. Alfred’s e-mail message to the public editor and the response of the reporter, Randy Kennedy, which indicates to me that the article was approached with appropriate care and thoughtfulness. ",,,The New York Times,[],[],2005-11-08T21:53:02+0000,article,,Opinion,News,nyt://article/0ec9b755-ad43-5582-89b0-0de7c227da72,511,nyt://article/0ec9b755-ad43-5582-89b0-0de7c227da72,Alzheimer’s Patients and Privacy,The Public Editor&#039;s Journal,,,,,,By Byron Calame,"[{'firstname': 'Byron', 'middlename': None, 'lastname': 'Calame', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
