abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,query_consulta,subsection_name
"Lisa Sanders column on whether hallucinations, facial rigidity and stiff gait that Dickens gives to Ebenezer Scrooge in A Christmas Carol would suggest modern diagnosis; says symptoms perfectly describe Lewy body dementia, which lies at intersection of Alzheimer's and Parkinson's disease; photo; drawing (L)",https://www.nytimes.com/2006/12/17/magazine/diagnosing-with-dickens.html,"Lisa Sanders column on whether hallucinations, facial rigidity and stiff gait that Dickens gives to Ebenezer Scrooge in A Christmas Carol would suggest modern diagnosis; says symptoms perfectly describe Lewy body dementia, which lies at intersecti...","A lonely old man sits at home one Christmas Eve and has a series of unexpected visitors: the restless spirit of his long-dead business partner, followed by the ghosts of Christmas Past, Present and Future. By morning, this wretched, miserly recluse has been transformed into the season's icon of exuberant celebration. This is, of course, the story of Ebenezer Scrooge -- the way Charles Dickens wrote it in his novella ""A Christmas Carol."" But there's another way to tell this familiar tale: an elderly man with no known medical problems has a sudden change in mental status characterized by confusion and vivid hallucinations involving friends and relatives, which leaves him in a state of trembling mania and uncharacteristic euphoria. This also describes Ebenezer Scrooge -- but as a doctor might see him. What caused these extraordinary symptoms? a doctor might ask. Could some pathological process have accounted for Scrooge's remarkable experience?",6,36,The New York Times,[],"[{'name': 'persons', 'value': 'Dickens, Charles', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'LEWY BODY DEMENTIA', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': ""Parkinson's Disease"", 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'CHRISTMAS CAROL, A (BOOK)', 'rank': 8, 'major': 'N'}]",2006-12-17T05:00:00+0000,article,Magazine,Books,News,nyt://article/b0961b77-11e8-5ffd-915a-45c5b15f6eda,1354,nyt://article/b0961b77-11e8-5ffd-915a-45c5b15f6eda,Diagnosing With Dickens,THE WAY WE LIVE NOW: 12-17-06: DIAGNOSIS,,THE WAY WE LIVE NOW: 12-17-06: DIAGNOSIS; Diagnosing With Dickens,,,,"By Lisa Sanders, M.d","[{'firstname': 'Lisa', 'middlename': None, 'lastname': 'Sanders', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,Alzheimer,
"Better support for spouses of patients with dementia could delay the need for a nursing home, a new study suggests. ",https://www.nytimes.com/2006/11/21/health/21mone.html,"Better support for spouses of patients with dementia could delay the need for a nursing home, a new study suggests. ","People with Alzheimer’s disease can be kept out of nursing homes longer if the spouses who are taking care of them are given better support and counseling, a new study reports.",F,6,The New York Times,[],"[{'name': 'subject', 'value': 'Marriages', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}]",2006-11-21T05:00:00+0000,article,Science,Health,News,nyt://article/22979c05-f2c6-5878-8771-7fe546fa0f29,351,nyt://article/22979c05-f2c6-5878-8771-7fe546fa0f29,Money: Training Goes a Long Way for Alzheimer’s Spouses,Vital Signs,,Training Goes a Long Way for Alzheimer’s Spouses,,,,By Eric Nagourney,"[{'firstname': 'Eric', 'middlename': None, 'lastname': 'Nagourney', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
Dr Mary S Mittelman of New York University School of Medicine leads study that finds people with Alzheimer's disease often remain at home longer if spouses are given better support and counseling; research is published in journal Neurology (M),https://www.nytimes.com/2006/11/21/health/money-training-goes-a-long-way-for-alzheimers-spouses.html,Dr Mary S Mittelman of New York University School of Medicine leads study that finds people with Alzheimer's disease often remain at home longer if spouses are given better support and counseling; research is published in journal Neurology (M),"People with Alzheimer's disease can be kept out of nursing homes longer if the spouses who are taking care of them are given better support and counseling, a new study reports.",F,6,The New York Times,[],"[{'name': 'organizations', 'value': 'NEUROLOGY', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'New York University', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'MITTELMAN, MARY S', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Marriages', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Families and Family Life', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 8, 'major': 'N'}]",2006-11-21T05:00:00+0000,article,Health&Fitness,Health,News,nyt://article/13ea1537-46ab-592e-8cf0-be77a405e0e3,354,nyt://article/13ea1537-46ab-592e-8cf0-be77a405e0e3,Money: Training Goes a Long Way for Alzheimer’s Spouses,VITAL SIGNS: MONEY,,VITAL SIGNS: MONEY; Training Goes a Long Way for Alzheimer's Spouses,,,,By Eric Nagourney,"[{'firstname': 'Eric', 'middlename': None, 'lastname': 'Nagourney', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
"Dr Ernst J Schaefer, Tufts University Lipid Metabolism Laboratory chief, leads study that finds people who consume at least two portions of fish per week have significantly lower incidence of dementia and Alzheimer's disease than those who do not; research is published in Archives of Neurology and uses data from Framingham Heart Study (M)",https://www.nytimes.com/2006/11/14/health/fish-oil-linked-to-lower-alzheimers-risk.html,"Dr Ernst J Schaefer, Tufts University Lipid Metabolism Laboratory chief, leads study that finds people who consume at least two portions of fish per week have significantly lower incidence of dementia and Alzheimer's disease than those who do not;...","A substance found in fish oil may be associated with a significantly reduced risk of developing Alzheimer's and other dementias, researchers reported yesterday.",F,7,The New York Times,[],"[{'name': 'organizations', 'value': 'ARCHIVES OF NEUROLOGY', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Tufts University', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'SCHAEFER, ERNST J', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Diet and Nutrition', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'FRAMINGHAM HEART STUDY', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Oils and Fats', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Fish and Other Marine Life', 'rank': 11, 'major': 'N'}]",2006-11-14T05:00:00+0000,article,Health&Fitness,Health,News,nyt://article/670fe35d-f3a9-5722-8f8b-983d6dc83953,654,nyt://article/670fe35d-f3a9-5722-8f8b-983d6dc83953,Fish Oil Linked to Lower Alzheimer’s Risk,,,Fish Oil Linked to Lower Alzheimer's Risk,,,,By Nicholas Bakalar,"[{'firstname': 'Nicholas', 'middlename': None, 'lastname': 'Bakalar', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
"A substance found in fish oil may be associated with a significantly reduced risk of developing dementia, new research suggests.",https://www.nytimes.com/2006/11/14/health/14alzh.html,"A substance found in fish oil may be associated with a significantly reduced risk of developing dementia, new research suggests.","A substance found in fish oil may be associated with a significantly reduced risk of developing Alzheimer’s and other dementias, researchers reported yesterday.",F,7,The New York Times,[],"[{'name': 'subject', 'value': 'Oils and Fats', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Fish and Other Marine Life', 'rank': 3, 'major': 'N'}]",2006-11-14T05:00:00+0000,article,Science,Health,News,nyt://article/0d41495e-767d-5b62-b6cc-6cd8012483a0,658,nyt://article/0d41495e-767d-5b62-b6cc-6cd8012483a0,Fish Oil Linked to Lower Alzheimer’s Risk,,,Fish Oil Linked to Lower Alzheimer’s Risk,,,,By Nicholas Bakalar,"[{'firstname': 'Nicholas', 'middlename': None, 'lastname': 'Bakalar', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
Countless celebrity patients are now associated with various diseases. What lessons do these cases teach the public?,https://www.nytimes.com/2006/11/14/health/14essa.html,Countless celebrity patients are now associated with various diseases. What lessons do these cases teach the public?,"Readers of the March 29, 2004, issue of Star , a weekly magazine devoted to celebrities, learned that the actor Michael J. Fox had experienced a “miracle recovery” from his Parkinson’s disease. ",F,5,The New York Times,"[{'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2006/11/13/health/hollywood.3.190.jpg', 'height': 227, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2006/11/13/health/hollywood.2.7575.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2006/11/13/health/hollywood.2.7575.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Celebrities', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Fox, Michael J', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Hayworth, Rita', 'rank': 5, 'major': 'N'}]",2006-11-14T05:00:00+0000,article,Science,Health,News,nyt://article/f1bc2eef-ab71-5d00-99a3-f9da09affcad,804,nyt://article/f1bc2eef-ab71-5d00-99a3-f9da09affcad,Famous Patients and the Lessons They Teach,Essay,,Famous Patients and the Lessons They Teach,,,,"By Barron H. Lerner, M.D","[{'firstname': 'Barron', 'middlename': 'H.', 'lastname': 'Lerner', 'qualifier': 'M.D', 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
"Dr Barron H Lerner Essay discusses various celebrities who have suffered from tragic illnesses, such as Michael J Fox and his battle with Parkinson's disease; discusses need for patients to find their own best course of treatment with help of their doctors rather than follow same course of treatment they believe celebrities are trying; photos (M)",https://www.nytimes.com/2006/11/14/health/famous-patients-and-the-lessons-they-teach.html,"Dr Barron H Lerner Essay discusses various celebrities who have suffered from tragic illnesses, such as Michael J Fox and his battle with Parkinson's disease; discusses need for patients to find their own best course of treatment with help of thei...","Readers of the March 29, 2004, issue of Star , a weekly magazine devoted to celebrities, learned that the actor Michael J. Fox had experienced a ""miracle recovery"" from his Parkinson's disease.",F,5,The New York Times,[],"[{'name': 'persons', 'value': 'Hayworth, Rita', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Fox, Michael J', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Celebrities', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Doctors', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': ""Parkinson's Disease"", 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'WHEN ILLNESS GOES PUBLIC: CELEBRITY PATIENTS AND HOW WE LOOK AT MEDICINE (BOOK)', 'rank': 8, 'major': 'N'}]",2006-11-14T05:00:00+0000,article,Health&Fitness,Health,News,nyt://article/f0630d1e-bca8-5fec-8b81-cec2d5ccddbb,805,nyt://article/f0630d1e-bca8-5fec-8b81-cec2d5ccddbb,Famous Patients and the Lessons They Teach,ESSAY,,ESSAY; Famous Patients and the Lessons They Teach,,,,"By Barron H. Lerner, M.d","[{'firstname': 'Barron', 'middlename': 'H.', 'lastname': 'Lerner', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,Alzheimer,
"Over nearly four decades, self-portraits by William Utermohlen chronicle his descent into dementia. ",https://www.nytimes.com/slideshow/2006/10/23/science/20061024_ALZH_SLIDESHOW_index.html,"Over nearly four decades, self-portraits by William Utermohlen chronicle his descent into dementia. ","Over nearly four decades, self-portraits by William Utermohlen chronicle his descent into dementia. ",,,The New York Times,"[{'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2006/10/23/science/alzheimers.190.1.1.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2006/10/23/science/alzheimers.190.1.1.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}, {'rank': 0, 'subtype': 'wide', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2006/10/23/science/alzheimers.3.190.126.jpg', 'height': 126, 'width': 190, 'legacy': {'widewidth': 190, 'wideheight': 126, 'wide': 'images/2006/10/23/science/alzheimers.3.190.126.jpg'}, 'subType': 'wide', 'crop_name': 'thumbWide'}]","[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 4, 'major': 'N'}]",2006-10-23T08:21:00+0000,multimedia,Science,Science,Slideshow,nyt://slideshow/3647f12b-36cb-565c-b93a-90ca728e1ef4,0,nyt://slideshow/3647f12b-36cb-565c-b93a-90ca728e1ef4,A Descent Into Alzheimer's ,,,,,,,,[],,Alzheimer,
"Artist William Utermohlen's self-portraits, which chronicle his personal battle with Alzheimer's disease, are being exhibited at New York Academy of Medicine; photos (M)",https://www.nytimes.com/2006/10/24/health/selfportraits-chronicle-a-descent-into-alzheimers.html,"Artist William Utermohlen's self-portraits, which chronicle his personal battle with Alzheimer's disease, are being exhibited at New York Academy of Medicine; photos (M)","When he learned in 1995 that he had Alzheimer's disease, William Utermohlen, an American artist in London, responded in characteristic fashion.",F,5,The New York Times,[],"[{'name': 'organizations', 'value': 'New York Academy of Medicine', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Utermohlen, William', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Art', 'rank': 4, 'major': 'N'}]",2006-10-24T05:00:00+0000,article,Health&Fitness,Health,News,nyt://article/ab7e3818-89cf-5b22-8ecd-e04406a16c5c,356,nyt://article/ab7e3818-89cf-5b22-8ecd-e04406a16c5c,Self-Portraits Chronicle a Descent Into Alzheimer’s,,,Self-Portraits Chronicle a Descent Into Alzheimer's,,,,By Denise Grady,"[{'firstname': 'Denise', 'middlename': None, 'lastname': 'Grady', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
William Utermohlen’s paintings of his  descent into dementia were exhibited in Manhattan.,https://www.nytimes.com/2006/10/24/health/24alzh.html,William Utermohlen’s paintings of his  descent into dementia were exhibited in Manhattan.,"When he learned in 1995 that he had Alzheimer’s disease, William Utermohlen, an American artist in London, responded in characteristic fashion.",F,5,The New York Times,"[{'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2006/10/23/arts/24alzh.751.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2006/10/23/arts/24alzh.751.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'New York Academy of Medicine', 'rank': 3, 'major': 'N'}]",2006-10-24T04:00:00+0000,article,Science,Health,News,nyt://article/568083b0-8fe2-5fd9-812f-f067219e0967,358,nyt://article/568083b0-8fe2-5fd9-812f-f067219e0967,Self-Portraits Chronicle a Descent Into Alzheimer’s,,,Self-Portraits Chronicle a Descent Into Alzheimer’s,,,,By Denise Grady,"[{'firstname': 'Denise', 'middlename': None, 'lastname': 'Grady', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
