abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,query_consulta,subsection_name
"Jonathan Mahler article pays tribute to Mike Quarry, brother of heavyweight boxer Jerry Quarry and light-heavyweight himself, who died of dementia in 2006 at age 55; photo (L)",https://www.nytimes.com/2006/12/31/magazine/staying-in-the-ring.html,"Jonathan Mahler article pays tribute to Mike Quarry, brother of heavyweight boxer Jerry Quarry and light-heavyweight himself, who died of dementia in 2006 at age 55; photo (L)","Jack Quarry laced his third son, Mike, into boxing gloves when he was scarcely out of diapers, just as he had Mike's two older brothers, Jimmy and Jerry. As a teenager in Los Angeles in the 1960s, Mike didn't hang out after school at the beach or the local soda shop. He skipped rope and punched heavy bags in a filthy, sweat-soaked boxing gym over an abandoned movie theater on the edge of skid row. In 1968, he fought 28 amateur bouts. And within weeks of his 18th birthday in 1969 -- the year of Apollo 11, Woodstock and Chappaquiddick -- he knocked out Butch McCarthy in his first professional fight.",6,50,The New York Times,[],"[{'name': 'subject', 'value': 'Boxing', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Athletics and Sports', 'rank': 3, 'major': 'N'}]",2006-12-31T05:00:00+0000,article,Magazine,Magazine,News,nyt://article/55b496b1-2200-5bb2-a10f-b377544f6467,1215,nyt://article/55b496b1-2200-5bb2-a10f-b377544f6467,Staying in the Ring,THE LIVES THEY LIVED,,THE LIVES THEY LIVED; Staying in the Ring: MIKE QUARRY b. 1951,,,,By Jonathan Mahler,"[{'firstname': 'Jonathan', 'middlename': None, 'lastname': 'Mahler', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Brain health programs are spreading across US, offering possibility of helping aging baby boomers postpone or avert memory loss or dementia; benefits of brain exercises have not been scientifically proven, but many mental health experts say even if brain health programs do not improve mind they are not harmful; appeal of programs is strong and many assisted living centers are promoting 'brain fitness'; few scientists believe brain health activities prevent dementia, but contend they may delay it; some experts say even if there is little cognitive benefit, there may be psychic benefit to mental exercises; photos (M)",https://www.nytimes.com/2006/12/27/health/as-minds-age-whats-next-brain-calisthenics.html,"Brain health programs are spreading across US, offering possibility of helping aging baby boomers postpone or avert memory loss or dementia; benefits of brain exercises have not been scientifically proven, but many mental health experts say even i...","PROVIDENCE, R.I. - Is there hope for your hippocampus, a new lease for your temporal lobe?",A,1,The New York Times,[],"[{'name': 'organizations', 'value': 'AMERICAN SOCIETY ON AGING', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 6, 'major': 'N'}]",2006-12-27T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/6cd3501b-3876-5839-99b6-77f05450f685,1476,nyt://article/6cd3501b-3876-5839-99b6-77f05450f685,"As Minds Age, What’s Next? Brain Calisthenics",,,"As Minds Age, What's Next? Brain Calisthenics",,,,By Pam Belluck,"[{'firstname': 'Pam', 'middlename': None, 'lastname': 'Belluck', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Lisa Sanders column on whether hallucinations, facial rigidity and stiff gait that Dickens gives to Ebenezer Scrooge in A Christmas Carol would suggest modern diagnosis; says symptoms perfectly describe Lewy body dementia, which lies at intersection of Alzheimer's and Parkinson's disease; photo; drawing (L)",https://www.nytimes.com/2006/12/17/magazine/diagnosing-with-dickens.html,"Lisa Sanders column on whether hallucinations, facial rigidity and stiff gait that Dickens gives to Ebenezer Scrooge in A Christmas Carol would suggest modern diagnosis; says symptoms perfectly describe Lewy body dementia, which lies at intersecti...","A lonely old man sits at home one Christmas Eve and has a series of unexpected visitors: the restless spirit of his long-dead business partner, followed by the ghosts of Christmas Past, Present and Future. By morning, this wretched, miserly recluse has been transformed into the season's icon of exuberant celebration. This is, of course, the story of Ebenezer Scrooge -- the way Charles Dickens wrote it in his novella ""A Christmas Carol."" But there's another way to tell this familiar tale: an elderly man with no known medical problems has a sudden change in mental status characterized by confusion and vivid hallucinations involving friends and relatives, which leaves him in a state of trembling mania and uncharacteristic euphoria. This also describes Ebenezer Scrooge -- but as a doctor might see him. What caused these extraordinary symptoms? a doctor might ask. Could some pathological process have accounted for Scrooge's remarkable experience?",6,36,The New York Times,[],"[{'name': 'persons', 'value': 'Dickens, Charles', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'LEWY BODY DEMENTIA', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': ""Parkinson's Disease"", 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'CHRISTMAS CAROL, A (BOOK)', 'rank': 8, 'major': 'N'}]",2006-12-17T05:00:00+0000,article,Magazine,Books,News,nyt://article/b0961b77-11e8-5ffd-915a-45c5b15f6eda,1354,nyt://article/b0961b77-11e8-5ffd-915a-45c5b15f6eda,Diagnosing With Dickens,THE WAY WE LIVE NOW: 12-17-06: DIAGNOSIS,,THE WAY WE LIVE NOW: 12-17-06: DIAGNOSIS; Diagnosing With Dickens,,,,"By Lisa Sanders, M.d","[{'firstname': 'Lisa', 'middlename': None, 'lastname': 'Sanders', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,dementia,
"Dr Ernst J Schaefer, Tufts University Lipid Metabolism Laboratory chief, leads study that finds people who consume at least two portions of fish per week have significantly lower incidence of dementia and Alzheimer's disease than those who do not; research is published in Archives of Neurology and uses data from Framingham Heart Study (M)",https://www.nytimes.com/2006/11/14/health/fish-oil-linked-to-lower-alzheimers-risk.html,"Dr Ernst J Schaefer, Tufts University Lipid Metabolism Laboratory chief, leads study that finds people who consume at least two portions of fish per week have significantly lower incidence of dementia and Alzheimer's disease than those who do not;...","A substance found in fish oil may be associated with a significantly reduced risk of developing Alzheimer's and other dementias, researchers reported yesterday.",F,7,The New York Times,[],"[{'name': 'organizations', 'value': 'ARCHIVES OF NEUROLOGY', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Tufts University', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'SCHAEFER, ERNST J', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Diet and Nutrition', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'FRAMINGHAM HEART STUDY', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Oils and Fats', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Fish and Other Marine Life', 'rank': 11, 'major': 'N'}]",2006-11-14T05:00:00+0000,article,Health&Fitness,Health,News,nyt://article/670fe35d-f3a9-5722-8f8b-983d6dc83953,654,nyt://article/670fe35d-f3a9-5722-8f8b-983d6dc83953,Fish Oil Linked to Lower Alzheimer’s Risk,,,Fish Oil Linked to Lower Alzheimer's Risk,,,,By Nicholas Bakalar,"[{'firstname': 'Nicholas', 'middlename': None, 'lastname': 'Bakalar', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Dr John C Morris, Washington University neurology professor, leads study on dementia that links weight loss in elderly with onset of disorder; research is published in Archives of Neurology; drawing (M)",https://www.nytimes.com/2006/09/19/health/diagnosis-dementia-may-follow-higher-weight-loss-in-aging.html,"Dr John C Morris, Washington University neurology professor, leads study on dementia that links weight loss in elderly with onset of disorder; research is published in Archives of Neurology; drawing (M)","Weight loss in people over 65 can be the result of normal aging, but new research suggests that it may also be an early indicator of Alzheimer's disease and other forms of dementia.",F,6,The New York Times,[],"[{'name': 'organizations', 'value': 'ARCHIVES OF NEUROLOGY', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Washington University', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'MORRIS, JOHN C', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Weight', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Age, Chronological', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 10, 'major': 'N'}]",2006-09-19T05:00:00+0000,article,Health&Fitness,Health,News,nyt://article/1ebd5766-db2b-525e-beb4-ed9cd2c075b9,283,nyt://article/1ebd5766-db2b-525e-beb4-ed9cd2c075b9,Diagnosis: Dementia May Follow Higher Weight Loss in Aging,VITAL SIGNS: DIAGNOSIS,,VITAL SIGNS: DIAGNOSIS; Dementia May Follow Higher Weight Loss in Aging,,,,By Nicholas Bakalar,"[{'firstname': 'Nicholas', 'middlename': None, 'lastname': 'Bakalar', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
Dr Elissa Ely Cases column describes woman who is suffering from dementia; says that dementia releases essential self and people who are calm personalities remain calm through mental decline; drawing (M),https://www.nytimes.com/2006/09/05/health/psychology/in-dementia-can-we-wander-toward-peace.html,Dr Elissa Ely Cases column describes woman who is suffering from dementia; says that dementia releases essential self and people who are calm personalities remain calm through mental decline; drawing (M),"I'm waiting by the nursing station with a million things to do when an elderly woman on the unit wanders by. I've noticed her before; she's implacable, incontinent and undistressed by the noise and smells of dementia. She doesn't fight her pills and is no troublemaker to the nursing staff. They paint her nails.",F,5,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Women', 'rank': 6, 'major': 'N'}]",2006-09-05T05:00:00+0000,article,Health&Fitness,Health,News,nyt://article/7daaa32e-d117-5681-9f79-696e7bcffe98,633,nyt://article/7daaa32e-d117-5681-9f79-696e7bcffe98,"In Dementia, Can We Wander Toward Peace?",CASES,,"CASES; In Dementia, Can We Wander Toward Peace?",,,,"By Elissa Ely, M.d","[{'firstname': 'Elissa', 'middlename': None, 'lastname': 'Ely', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,dementia,
"Dr Tamara L Hayes of Oregon Health and Science University leads study on early detection of dementia; research, which was presented at International Conference on Alzheimer's Disease, finds that motion detectors can point out movements in patients with early dementia that are different than patients without cognitive difficulties; drawing (M)",https://www.nytimes.com/2006/08/08/health/aging	motion-detectors-double-as-alzheimers-monitors.html,"Dr Tamara L Hayes of Oregon Health and Science University leads study on early detection of dementia; research, which was presented at International Conference on Alzheimer's Disease, finds that motion detectors can point out movements in patients...",The occasional visit to a doctor's office may not yield enough information to determine if someone is suffering from early dementia.,F,6,The New York Times,[],"[{'name': 'organizations', 'value': 'Oregon Health and Science University', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'HAYES, TAMARA L', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""INTERNATIONAL CONFERENCE ON ALZHEIMER'S DISEASE"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 8, 'major': 'N'}]",2006-08-08T05:00:00+0000,article,Health&Fitness,Health,News,nyt://article/b4d1fe36-a7e6-56e2-92b2-c0c3cbad0122,296,nyt://article/b4d1fe36-a7e6-56e2-92b2-c0c3cbad0122,Aging:	Motion Detectors Double as Alzheimers Monitors,VITAL SIGNS: AGING,,VITAL SIGNS: AGING; Motion Detectors Double as Alzheimer's Monitors,,,,By Eric Nagourney,"[{'firstname': 'Eric', 'middlename': None, 'lastname': 'Nagourney', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Dr Kaycee M Sink of Wake Forest University School of Medicine leads study on relationship between dementia patients and their caregivers; research, which is published in Journal of the American Geriatrics Society, finds that caregivers who are experiencing emotional problems may have negative impact on behavior of dementia patients; drawing (M)",https://www.nytimes.com/2006/05/30/health/aging-troubled-helpers-may-set-back-dementia-patients.html,"Dr Kaycee M Sink of Wake Forest University School of Medicine leads study on relationship between dementia patients and their caregivers; research, which is published in Journal of the American Geriatrics Society, finds that caregivers who are exp...","Dementia can bring on serious behavioral problems, like wandering and combativeness. Now a new study suggests that the symptoms may be worsened by the personal characteristics of people caring for patients.",F,6,The New York Times,[],"[{'name': 'organizations', 'value': 'JOURNAL OF THE AMERICAN GERIATRICS ASSN', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Wake Forest University', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'SINK, KAYCEE M', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Age, Chronological', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 8, 'major': 'N'}]",2006-05-30T05:00:00+0000,article,Health&Fitness,Health,News,nyt://article/5a4b1c4d-ac3c-5c2d-986e-825c652d16be,207,nyt://article/5a4b1c4d-ac3c-5c2d-986e-825c652d16be,Aging: Troubled Helpers May Set Back Dementia Patients,VITAL SIGNS: AGING,,VITAL SIGNS: AGING; Troubled Helpers May Set Back Dementia Patients,,,,By Eric Nagourney,"[{'firstname': 'Eric', 'middlename': None, 'lastname': 'Nagourney', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Dr Eric Larson of Group Health Center for Health Studies (Seattle) leads study on how exercise impacts risk of dementia; research, which is published in Archives of Internal Medicine, shows that being fit may delay onset of dementia and being in poor physical condition may increase risk of developing dementia; drawing (S)",https://www.nytimes.com/2006/05/23/health/aging-hit-the-health-club-offset-dementias-onset.html,"Dr Eric Larson of Group Health Center for Health Studies (Seattle) leads study on how exercise impacts risk of dementia; research, which is published in Archives of Internal Medicine, shows that being fit may delay onset of dementia and being in p...","Being in poor physical shape may increase the risk for dementia and Alzheimer's disease, a new study has found, and being fit may help delay the onset of the illnesses.",F,6,The New York Times,[],"[{'name': 'organizations', 'value': 'GROUP HEALTH CENTER FOR HEALTH STUDIES', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'ARCHIVES OF INTERNAL MEDICINE', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'LARSON, ERIC', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Dementia', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Exercise', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 8, 'major': 'N'}]",2006-05-23T05:00:00+0000,article,Health&Fitness,Health,News,nyt://article/c48d1fe1-a7b7-50d8-85c2-590a51126bab,289,nyt://article/c48d1fe1-a7b7-50d8-85c2-590a51126bab,Aging: Hit the Health Club: Offset Dementia's Onset,VITAL SIGNS: AGING,,VITAL SIGNS: AGING; Hit the Health Club: Offset Dementia's Onset,,,,By Nicholas Bakalar,"[{'firstname': 'Nicholas', 'middlename': None, 'lastname': 'Bakalar', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Being in poor physical shape may increase the risk for dementia and Alzheimer's disease, a new study has found.",https://www.nytimes.com/2006/05/23/health/23agin.html,"Being in poor physical shape may increase the risk for dementia and Alzheimer's disease, a new study has found.","Being in poor physical shape may increase the risk for dementia and Alzheimer's disease, a new study has found, and being fit may help delay the onset of the illnesses. ",F,6,The New York Times,"[{'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2006/05/22/health/vitals2.190.jpg', 'height': 174, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2006/05/22/health/vitals2.75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2006/05/22/health/vitals2.75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]","[{'name': 'subject', 'value': 'Exercise', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}]",2006-05-23T04:00:00+0000,article,Science,Health,News,nyt://article/a3571ef8-90ae-58fa-b02c-336c705ef18d,288,nyt://article/a3571ef8-90ae-58fa-b02c-336c705ef18d,Aging: Hit the Health Club: Offset Dementia's Onset,Vital Signs,,Hit the Health Club: Offset Dementia's Onset,,,,By Nicholas Bakalar,"[{'firstname': 'Nicholas', 'middlename': None, 'lastname': 'Bakalar', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
